Sogody,Customization,assets.sogody.co.uk;demos.sogody.com
Soho Media Solutions,Ad Agency,
Sojern,Unknown,
Sojern, Inc.,Ad Platform,
Sokal,Ad Agency,
Solo CPM,Ad Platform;Ad Network,ck.solocpm.com;clk.solocpm.com
Solocal SA,Unknown,
Soloway,Retargeting / Optimization,
Solution coupons,Retargeting / Optimization,
Solve Media,Ad Network,
Somo Audience,Demand Side Platform (DSP),
Somo Audience Corp,Unknown,
Somplo Ltd,Ad Network,
SOMQUERY SOMTAG - (SevenOne Media),Ad Agency,
Sonares GmbH,Unknown,
SONATA by Taptap,Ad Platform;Ad Network,ads.sonataplatform.com
Sonic Odeeo ltd,Unknown,
Sonobi,Ad Network;Inc,Ad Network;go.sonobi.com;sync.go.sonobi.com
Sonobi, Inc,Ad Exchange,
Soreto,Ad Platform;Ad Network,assets.soreto.com;routes.soreto.com
SoundCast,Unknown,
Soundcast,Ad Network,
SoundCloud,Publisher Related,
Soundcloud,Ad Network,
Source Creative,Ad Server,
SourceKnowledge,Ad Network,
Sourcepoint Technologies, Inc. (non-CMP),Unknown,
Sovrn,Ad Network;Inc.,Ad Network;ce.lijit.com;lijit.com
Sovrn, Inc.,Ad Network,
Sparkle,Ad Agency,
Sparteo,Ad Network,
Sparx Publishing Group,Ad Agency,
Sparx Technology,Service Provider,
SPEAKOL DMCC,Ad Network,
SpeakPipe,Website Tools,
SpearAd GmbH,Ad Platform,
Specless,Ad Platform,
Speed Shift Media,Retargeting / Optimization,
Spex Access,Attribution / Analytics,
Spiceworks,Service Provider,
Spiceworks Ziff Davis,Ad Agency,
Spicy,Demand Side Platform (DSP),
SPICY MOBILE Karczewski Zawadzki Spółka Jawna,Ad Agency,
SpiderAds,Ad Network,
Spiegel Group,Publisher Related,
SponsorSelect,Ad Platform,
Spoods GmbH,Retargeting / Optimization,
SPORTORITY UK LTD,Unknown,
Sportradar,Unknown,
Sportradar AG,Unknown,
Spotad,Ad Platform,
Spotible,Ad Platform,
Spotify,Ad Network;Customization,embed-cdn.spotifycdn.com;encore.scdn.co;i.scdn.co;mosaic.scdn.co;open.scdn.co;open.spotifycdn.com;open.spotify.com;spotify.com
Spotler - UK,Retargeting / Optimization,
SpotView,Ad Agency,
SpotX,Ad Network;Inc,Ad Network;spotxchange.com;sync.search.spotxchange.com
SpotX, Inc,Ad Platform,
SPP Solutions Ltd.,Unknown,
Spreaker,Ad Network,
Spreecast,Social / Sharing Tools,
SpringBoard Video,Ad Platform,
Springserve,Unknown,
SpringServe, LLC,Ad Server,
Sprinklr,Ad Platform;Ad Network;Customization;Attribution / Analytics,live-chat-static.sprinklr.com;prod.cdata.app.sprinklr.com;prod-live-chat.sprinklr.com;prod-samsung-live-chat.sprinklr.com;prod-video-chat-chat.sprinklr.com;sprcdn-assets.sprinklr.com;spx-components.cdn.sprinklr.com;sprcdn.sprinklr.com;sprinklr.com
Sputnyx,Ad Agency,
Sqreem Technologies Private Limited,Unknown,
Squared SAS,Retargeting / Optimization,
Squarelovin.com,Ad Agency,
Squarespace,Customization,images.squarespace-cdn.com
SRAX,Data Management Platform (DMP),
SSMas,Unknown,
SSP1,Ad Network,
Stack Exchange,Publisher Related,
StackAdapt Inc.,Ad Platform;Ad Network,srv.stackadapt.com;tags.srv.stackadapt.com
Stackla,Social / Sharing Tools,
STAPLEGUN,Ad Agency,
StarHub,Ad Platform,
Start.io,Ad Platform,
Start.io Inc,Unknown,
StartApp Inc.,Unknown,
Stein IAS,Ad Agency,
Sternzeit Media,Ad Network,
Stirista,Ad Agency;Ad Platform,
StoreYa,Retargeting / Optimization,
Storygize,Ad Platform,
STR,Ad Platform,
Stream Eye OOD,Ad Agency,
StreamAMP,Ad Agency,
Streamlyn,Ad Agency,
streaMonkey GmbH,Unknown,
StreamRail,Service Provider,
Strike Social,Ad Platform,
Stripe,Unknown,
Stroer SSP GmbH (SSP),Ad Network,adscale.de;cotads.adscale.de;ih.adscale.de
Strooer SSP,Ad Network,
Strossle International AB,Unknown,
Ströer Digital Media GmbH,Unknown,
Ströer Mobile Performance GmbH,Unknown,
Ströer SSP GmbH (SSP),Unknown,
Student Beans,Customization,cdn.studentbeans.com;connect.studentbeans.com;studentbeans.com
STUDIO GONG GmbH &amp; Co. Studiobetriebs KG,Unknown,
StumbleUpon,Social / Sharing Tools,
sub(x),Service Provider,
Sub2 Technologies Ltd,Ad Agency,
Sublime,Ad Network,
SublimeSkinz - Adledge,Ad Network,
SUITE 66,Ad Network,
Summera Support,Customization,vda.summera.support;vda.sumsys.se
SumoLogic,Attribution / Analytics,sumologic.com
Sumologic,Attribution / Analytics,
SundaySky,Ad Platform,
SunMedia,Unknown,
SunMedia ,Unknown,
Sunnysales,Ad Agency,
Superkraft,Ad Agency,
Supership,Ad Platform,
SW SERVICE SRL,Ad Agency,
Switch Concepts Limited,Ad Exchange,
Swoop,Retargeting / Optimization;Ad Platform,
SXM Media, LLC,Ad Platform,
Symphony IRI Group,Attribution / Analytics,
Synacor,Ad Platform,
Synacor Technorati,Ad Network,
Synamedia,Unknown,
SYNC,Unknown,
Synerise,Customization,web.snrbox.com;www.snrcdn.net
Synkd UK Ltd.,Unknown,
SYNQY Corporation,Ad Platform,
T-Mobile,Publisher Related,
TabMo SAS,Ad Platform,
Taboola,Ad Network,
Taboola Europe Limited,Ad Exchange;Ad Network;Customization,taboola.com;trc-events.taboola.com;trc.taboola.com;cdn.taboola.com
Tagboard,Social / Sharing Tools,
TAGRAIL,Ad Platform,
Tagtoo,Ad Platform,
Tail Target,Data Management Platform (DMP),
Talking Data,Ad Platform,
TalkShoe,Service Provider,
Tangoo S.R.L.,Ad Platform,
Tanx,Ad Exchange,
Tap Native,Ad Platform,
Tapad,Ad Platform;Inc.,Ad Network;tapad.com;tapestry.tapad.com
Tapad, Inc.,Ad Network,
Tapatalk,Social / Sharing Tools,
TapFwd,Ad Network,
Tapjoy, Inc.,Ad Platform,
Tapstone,Ad Platform,
TAPTAP Digital SL,Ad Platform,
Taptica,Ad Network,
Target First,Retargeting / Optimization,
Target Performance GmbH,Retargeting / Optimization,
Target RTB,Unknown,
Targetbase,Ad Agency,
Targeted Victory,Ad Agency,
Targeting360,Retargeting / Optimization,
TargetSmart,Data Provider / Aggregator;Ad Platform,
Targetspot Belgium SPRL,Unknown,
TargetVideo GmbH,Unknown,
Targito,Retargeting / Optimization,
Tawk.to,Social / Sharing Tools,
TC Transcontinental,Publisher Related,
Teads,Unknown,
Teads France SAS,Ad Network,criteo-sync.teads.tv;p.teads.tv;sync.teads.tv;t.teads.tv
Teads tv,Ad Network,
Tealium Inc.,Tag Management,
Teavaro,Unknown,
Tech Data,Customization,activate-code.com
TechTarget,Ad Agency,
TEG Analytics,Ad Platform,
Tektronix,Customization,s.cdntek.com
Telecoming S.A.,Unknown,
Telefonica Investigación y Desarrollo S.A.U,Unknown,
Telegram,Social / Sharing Tools,
Teleperformance A.E.,Unknown,
Telescope,Social / Sharing Tools,
Telia Company AB,Service Provider,
Telkomsel,Ad Platform,
Telogical Systems, LLC,Data Provider / Aggregator,
Temelio,Retargeting / Optimization,
Tencent,Ad Platform,
Tencent AMS,Ad Network,
TenMax,Demand Side Platform (DSP),
Terminus Software Inc.,Ad Platform,
Teroa S.A.,Ad Network,
Terra (EzTarget Media),Data Management Platform (DMP),
TF1 PUBLICITE,Unknown,
TG360,Ad Platform,
The ADEX,Ad Platform,
The Appreciation Engine,Attribution / Analytics,
The Berry Company,Retargeting / Optimization,
The Big Group Ltd,Ad Agency,
The Big Willow,Retargeting / Optimization,
The Business Journals,Publisher Related,
The Economist Intelligence Unit,Attribution / Analytics,
The Globe and Mail,Publisher Related,
The Guerra Group,Ad Agency,
The Hotels Network,Retargeting / Optimization,
The Kantar Group Limited,Unknown,
The Kerry Group,Ad Agency,
THE LINEA 1 MKT SL,Data Management Platform (DMP),
The Media Trust,Ad Network,
The MediaGrid Inc.,Unknown,
The Moneytizer,Ad Agency,
THE NEWCO S.R.L.,Unknown,
The Nielsen Marketing Cloud,Unknown,
The Ozone Project Limited,Ad Network,
The Performance Network Group GmbH,Demand Side Platform (DSP),
The Procter & Gamble Company,Unknown,
The Reach Group GmbH,Ad Network,hal9000.redintelligence.net;redintelligence.net
The Streamlined Studio,Ad Agency,
The Trade Desk,Unknown,
The UK Trade Desk Ltd,Demand Side Platform (DSP);Ad Network,adsrvr.org;insight.adsrvr.org;js.adsrvr.org;match.adsrvr.org
The Weather Channel,Ad Network,
The Woo,Ad Agency,
TheMediaGrid,Ad Network,
THEOplayer,Customization,cdn.myth.theoplayer.com
Think Digital Group,Service Provider,
Thirdpresence Oy,Unknown,
Thomson Reuters,Publisher Related,
Threadbombing,Social / Sharing Tools,
ThreatMetrix,Customization,*.online-metrix.net
Threedium,Ad Platform,
ThriveHive,Ad Agency,
Throtle,Retargeting / Optimization,
TI Health,Unknown,
Tibus,Service Provider,
Tik Tok,Ad Network,
TikTok,Social / Sharing Tools;Ad Network,analytics.tiktok.com;tiktok.com;tiktokv.com;www.tiktok.com
Tilda Publishing,Website Tools,
Tilted Chair,Ad Agency,
Timehop, Inc.,Unknown,
TimeOne,Unknown,
TIMEONE PERFORMANCE,Demand Side Platform (DSP),
TimeOne Performance,Unknown,
Tinder,Social / Sharing Tools,
Tinkoff.ru,Publisher Related,
TinyPic,Social / Sharing Tools,
Tisoomi,Ad Agency,
Tivo Inc.,Publisher Related,
TLVMedia,Ad Platform,
TMP Worldwide Advertising & Communications LLC,Ad Agency,
TMT Digital Inc,Unknown,
TMW Business,Ad Agency,
TNS Sifo,Market research / Consumer survey,
Toast,Customization,toast.com
TOC,Ad Network,
TogetherData,Data Management Platform (DMP),
Tokbox,Customization,static.opentok.com
Tokopedia,Ad Platform,
ToneFuse,Ad Platform,
Tooplay,Ad Network,
Total Design,Ad Agency,
Totaljobs Group Ltd,Unknown,
TouchVibes,Retargeting / Optimization,
Townwifi,Ad Platform,
TPMN,Ad Platform;Ad Network,ad.tpmn.co.kr;tpmn.co.kr
TrackingSoft,Ad Agency,
TrackJS,Website Tools,
Tradable Bits,Ad Platform,
Trade House Media,Ad Agency,
Tradeads,Ad Exchange,
TradeDoubler AB,Unknown,
Tradedoubler AB,Ad Network,tbl.tradedoubler.com;tradedoubler.com
Tradespotting,Data Management Platform (DMP),
TradeTracker,Ad Network,
Tradplus,Ad Network,
Traffective GmbH,Ad Network,
Traffic Roots,Demand Side Platform (DSP),
TrafficJunky,Ad Network,
TrafficWatchDog,Customization,trafficscanner.pl
TrafMag,Ad Network,
Transistor.fm,Service Provider,
TransUnion,Retargeting / Optimization;Ad Platform;Ad Network,mpsnare.iesnare.com
Tranzact,Ad Agency,
travel audience GmbH,Demand Side Platform (DSP),
Travel Data Collective,Retargeting / Optimization,
Travelpayouts,Ad Network,
Traverse Data,Ad Network,
Trbo GmbH,Retargeting / Optimization,
Tree Digital Factory,Retargeting / Optimization,
Treepodia,Retargeting / Optimization,
Tremor Video,Demand Side Platform (DSP),
TrendSpottr,Retargeting / Optimization,
TreSensa Technologies, Inc.,Unknown,
Tri-table Sp. z o.o.,Unknown,
Triad Advertising,Ad Agency,
Triapodi Ltd.,Unknown,
Triblio,Retargeting / Optimization,
Triple Lift,Ad Network,
Triple13 Ltd,Unknown,
TripleLift,Inc.,Ad Network;3lift.com;eb2.3lift.com
Triplelift,Unknown,
TripleLift, Inc.,Ad Platform,
Triton Digital,Ad Network,
Triton Digital Canada Inc.,Ad Network,
TROVIT,Unknown,
Tru Signal,Ad Platform,
TruAudience,Ad Platform,
True Anthem,Retargeting / Optimization,
TrueData,Ad Platform,
TrueData Solutions, Inc.,Unknown,
TruEffect,Ad Platform,
TrueX,Ad Platform,
Trugaze,Ad Platform,
Trust X,Ad Network,
TrustArc,Customization,consent.trustarc.com
Trusted Media Brands,Ad Network,
TrustedSite,Verification / Privacy,
TrustX,Ad Network,sofia.trustx.org
Truvid Inc.,Ad Platform,
TS Marketing LLC,Ad Agency,
TStack Inc,Unknown,
tTarget.ru,Ad Network,
Tubi,Ad Network,
Tudou.com,Social / Sharing Tools,
Tumblr,Social / Sharing Tools,
Tunnl BV,Unknown,
Turbo,Unknown,
Turbo S.r.l.,Unknown,
Turk Telekom,Ad Platform,
Turner,Ad Network,
TV SQUARED LIMITED d/b/a InnovidXP,Ad Platform,
TV Time,Service Provider,
TVadSync,Retargeting / Optimization,
TVPage,Ad Platform,
TVTY (Former Holimetrix),Ad Platform,
TweetWall Pro,Social / Sharing Tools,
Twenga,Ad Platform,
Twenga - United Kingdom,Ad Platform,
TwentyCi Limited,Ad Agency,
twiago GmbH,Ad Network,
Twico,Ad Agency,
Twilio, Inc.,Unknown,
Twine,Ad Platform,
TwineSocial,Social / Sharing Tools,
TwitButtons,Social / Sharing Tools,
Twitch,Social / Sharing Tools,
Twitter,Social / Sharing Tools;Ad Network;Customization,abs.twimg.com;analytics.twitter.com;platform.twitter.com;static.ads-twitter.com;t.co;twitter.com;cdn.syndication.twimg.com
Twitter Widgets,Social / Sharing Tools,
Two Rivers Marketing,Ad Agency,
Twtpoll,Market research / Consumer survey,
TX Group AG,Unknown,
Type Kit,Customization,p.typekit.net
TypeA Holdings Ltd,Unknown,
Tyroo,Ad Network,
Tyson Group,Service Provider,
UAB Meazy,Unknown,
UberAds,Retargeting / Optimization,
Uberflip,Ad Platform,
UberMedia, Inc.,Unknown,
UC Ads,Ad Network,
ucfunnel,Ad Network,
ucfunnel Co.,Ltd.,Ad Network;aralego.com
ucfunnel Co., Ltd.,Ad Server,
Ultimate Audiences,Ad Platform,
UM Agency,Ad Platform,
UM Engage,Retargeting / Optimization,
Umbel,Data Management Platform (DMP),
umlaut communication Gmbh,Unknown,
Unblockia SL,Unknown,
Unbounce,Ad Platform,
Underdog Media LLC,Ad Network,udmserve.net
Underdog Media LLC ,Unknown,
Undertone,Unknown,
UNICORN,Demand Side Platform (DSP),
Unicredit BankAustria AG,Unknown,
UniCredit S.p.A.,Unknown,
Unidays,Customization,assets1.unidays.world;fonts1.unidays.world;myunidays.com;www.myunidays.com
Unified,Ad Platform,
Uniqodo,Customization,track.uniqodo.com;www.uqd.io
United Digital Group (UDG),Ad Agency,
United Internet Media GmbH,Retargeting / Optimization,
Unity,Ad Network,
Unknown,Ad Network;Customization,apps.sebnapi.nl;attr-2p.com;cdn.tangooserver.com;ck.tangooserver.com;dev.ccdev.ro;df-srv.de;goadservices.com;imgs.cdn-btsg.com;kbntx.ch;m.instantsearch.net;pxl.qccerttest.com;r.df-srv.de;samsung.cdn.borabora.dev;sebnapi.nl;tangooserver.com;t.goadservices.com;www.callsolutions.de;www.mczbf.com;cdn.iamsmartad.com;phfug2lwsq.kameleoon.eu
UNPKG,Customization,unpkg.com
Unruly,Ad Network,
Unruly Group LLC,Unknown,
Unruly Group LLC.,Unknown,
Unruly Group Ltd,Ad Network,targeting.unrulymedia.com
Unsplash,Service Provider,
Untappd,Social / Sharing Tools,
UNTU,Unknown,
Updater,Service Provider,
Upland Software,Service Provider,
uppr GmbH,Ad Network,
Uprival LLC,Unknown,
UpSellit,Retargeting / Optimization;Ad Network,app.upsellit.com;www.upsellit.com
Uptolike.ru,Website Tools,
Upwave Inc.,Market research / Consumer survey,
Urban Science,Ad Platform,
US Media Consulting,Demand Side Platform (DSP),
USA Today,Ad Network,
USA Today Network,Ad Network,
usemax advertisement (Emego GmbH),Ad Network,usemax.de;usemaxserver.de;www.usemax.de
User Local,Attribution / Analytics,
UserReport,Attribution / Analytics,
uTarget,Ad Platform,
V12 Data,Data Provider / Aggregator,
v12 Data,Ad Platform,
V12 Group,Unknown,
v2 Ventures,Ad Network,
Valassis,Retargeting / Optimization,
Valassis - Europe,Retargeting / Optimization,
Valassis Digital,Ad Platform,
Valicon,Data Provider / Aggregator,
Valid Click,Ad Platform,
ValueCommerce,Ad Platform,
ValueCommerce Affiliate for Affiliate,Ad Network,
Varick Media Management,Ad Platform,
Vdopia DBA Chocolate Platform,Unknown,
Ve Global UK Limited,Retargeting / Optimization,
VECTAURY,Unknown,
Vector, Inc.,Ad Agency,
Veddestagruppen,Customization,8kmedfreestyle2022.veddestagruppen.se;a53budslive2022.veddestagruppen.se;backtoschool2020.veddestagruppen.se;bookpromedbuds2022.veddestagruppen.se;s22charger.veddestagruppen.se;s8keyboardcover2022.veddestagruppen.se;switchkit2021.veddestagruppen.se;underarmour2022.veddestagruppen.se;watch4budslive.veddestagruppen.se;www.veddestagruppen.se
Veeva Crossix,Retargeting / Optimization,
Vemba,Ad Platform,
Venatus Media Limited,Ad Network,
Vendigi,Ad Platform,
Veoxa,Ad Network,profiling.veoxa.com
Verasity Limited,Unknown,
Vericast,Retargeting / Optimization,
Veritone One,Ad Agency,
Versium,Ad Platform,
Vertical Mass, Inc.,Data Management Platform (DMP),
Vertical Station,Ad Agency,
VerticalScope Inc.,Retargeting / Optimization,
Vertoz,Ad Network,
Verve,Ad Platform,
Verve Group Europe GmbH,Unknown,
Veview,Customization,dashboard.veview.com;widget.veview.com
Vevo,Publisher Related;Ad Network,
VEXPRO TECHNOLOGIES LTD,Unknown,
VGI CTV, Inc,Ad Platform,
VIADS ADVERTISING S.L.,Ad Platform,
Viafoura Inc.,Unknown,
Viant,Ad Agency,
Viant (Specific Media/Vindico),Unknown,
Vibrant Media Limited,Ad Network,
Vice Media,Ad Network,
Vici Media Inc,Retargeting / Optimization,
Vidazoo Ltd,Ad Server,
VideMob,Ad Network,
Video Entertainment Network Asia,Ad Agency,
video intelligence AG,Unknown,
Video Media Groep B.V.,Unknown,
Video Media Group B.V.,Ad Platform,
VideoAd,Ad Platform,
VideoAdex,Retargeting / Optimization,
VideoAmp,Ad Platform,
VideoBeat,Ad Agency,
Videobot Ltd,Unknown,
Videobyte Inc,Ad Agency,
Videology,Unknown,
Videoly,Social / Sharing Tools,
Videolyser,Customization,www.videolyser.de
Videonow,Ad Network,
Videoseed,Ad Platform,
Vidoomy Media SL,Ad Platform;Ad Network,vid.vidoomy.com
Vidoplay,Ad Server,
Viewdeos 2015 LTD,Ad Network,
ViewPay,Unknown,
Vimeo,Customization,f.vimeocdn.com;i.vimeocdn.com;player.vimeo.com;vimeo.com
Vimeo Inc.,Unknown,
Vine,Website Tools,
Viomba Oy,Unknown,
VIOOH,Ad Network,
Vip District,Customization,accounts.vipdistrict.com
ViralGains,Ad Platform,
ViralSweep,Ad Platform,
Virool,Ad Platform,
virtualQ,Customization,widget.virtualq.io
Visa,Ad Platform,
Visarity Technologies GmbH,Unknown,
Vista Gaming Affiliates.net,Ad Network,
Vistar,Ad Network,
Vistar Media,Ad Platform,
VisualDNA,Retargeting / Optimization;Ad Platform,
vitrado GmbH,Ad Agency,
Vivastream,Data Provider / Aggregator,
Vivial,Retargeting / Optimization,
Vizergy,Ad Agency,
VIZNET,Unknown,
Vizury,Retargeting / Optimization,
VK,Social / Sharing Tools,
VLYBY Digital GmbH,Ad Network,
VMLY&R,Ad Agency,
VMLY&R COMMERCE,Retargeting / Optimization,
VMware, Inc.,Service Provider,
Vodafone GmbH,Unknown,
VoiceFive,Market research / Consumer survey,
VOLTN,Ad Agency,
Voluum,Ad Platform,
Vonage,Customization,static.opentok.com
vouchercloud,Ad Platform,
Vox Media,Ad Platform;Ad Network,
Voxbone, S.A.,Unknown,
Voxnest Inc,Unknown,
Voxus,Ad Platform,
VPON,Ad Platform,
Vpon,Data Management Platform (DMP),
VRTCAL Markets Inc,Unknown,
Vuble,Ad Exchange,
Vungle,Ad Platform,
Vyde Ltd.,Unknown,
Vzaar,Service Provider,
W3Counter,Website Tools,
W3trends,Ad Agency,
Wagawin GmbH,Unknown,
Wakelet,Service Provider,
Walgreens,Ad Platform,
WalkMe,Service Provider,
Wall Street Journal,Ad Network,
Walls.io,Social / Sharing Tools,
Walmart,Publisher Related;Ad Platform,
Walmart Labs,Service Provider,
Walmeric,Service Provider,
WAM Group Ltd, t/a Admix,Ad Server,
Warosu,Social / Sharing Tools,
Wartner - GERMANY,Publisher Related,
Watch Fantom Inc. AKA Qortex,Unknown,
Watching That Ltd,Attribution / Analytics,
Wavenet,Ad Agency,
Waystack,Unknown,
Weasyl,Social / Sharing Tools,
Weather Alpha,Ad Platform,
Web Savvy Marketing,Ad Agency,
WebAds B.V,Unknown,
WebAds, LLC,Ad Network,
WebAntenna,Ad Server,
Webbula,Data Provider / Aggregator,
webbula,Ad Platform,
WebDrvn,Ad Agency,
Webedia,Unknown,
WebEngage,Attribution / Analytics,
WebEx,Service Provider,
Webgains GmbH,Ad Network,
WebMedia,Unknown,
WebMediaRM,Unknown,
WEBORAMA,Ad Server;Ad Network,samsunges.solution.weborama.fr;weborama.fr
Weborama,Ad Platform,
Weborama Design,Ad Server,
Webpals Group,Retargeting / Optimization,
WebSpectator,Ad Network,
Websta,Social / Sharing Tools,
Webstagram,Social / Sharing Tools,
Webthink,Attribution / Analytics,
Webtrekk,Attribution / Analytics,
Webtrends,Attribution / Analytics,
Webtrends Optimize,Retargeting / Optimization,
WED Inc,Ad Platform,
Weibo,Social / Sharing Tools,
Welcome Media,Retargeting / Optimization,
Welect GmbH,Unknown,
Wemass Media Audience Safe Solution,Unknown,
WEMASS MEDIA AUDIENCE SAFE SOLUTIONS, S.L.,Ad Agency,
WEMASS MEDIA AUDIENCE SAFE SOLUTIONS, S.L. ,Unknown,
West Seven Media,Ad Platform,
wetter.com GmbH,Unknown,
WhatRocks Inc.,Unknown,
Whenever Media Ltd,Unknown,
Where is the elephant?,Ad Network,
Where2GetIt,Retargeting / Optimization,
Whipclip,Service Provider,
Whirl Click,Ad Network,
Whisbi,Customization,awseurtv3.whisbi.com;eucentral1-nodeupload.whisbi.com;eucentral1-widget.whisbi.com;library.whisbi.com;nupload.whisbi.com;static.whisbi.com;widget.whisbi.com
Whisk,Ad Platform,
White Elements,Customization,digital-showroom.whiteelements.com
WhitePages,Verification / Privacy,
who's.amung.us,Website Tools,
WideOrbit Inc.,Ad Platform,
Wider Planet,Demand Side Platform (DSP),
Widespace AB,Ad Platform,
Wikimedia Foundation,Inc.,Customization;upload.wikimedia.org
Wiland,Ad Platform,
Windfall,Ad Platform,
Wired,Publisher Related,
WireWax,Customization,edge-assets.wirewax.com;edge-player5.wirewax.com;edge-player.wirewax.com;edge-vids.wirewax.com;embedder.wirewax.com
Wirtualnej Polsce,Customization,dot.wp.pl;pixel.wp.pl;wp.pl
Wisemedia,Demand Side Platform (DSP),
Wishpond,Ad Platform,
Wistia,Service Provider;Customization,fast.wistia.net
Wizaly,Unknown,
WMA Studios,Ad Agency,
Woobi,Ad Platform,
World News, Inc.,Publisher Related,
Wove,Ad Network,
WPP,Ad Agency,
Wufoo,Service Provider,
Wunderkind (formerly BounceX),Unknown,
Wunderkind Corporation,Ad Network,
Wunderman Thompson,Ad Agency,
WURFL,Attribution / Analytics,wurfl.io
Wylei,Retargeting / Optimization,
Wyng,Ad Platform,
X-LISTING Co., Ltd.,Demand Side Platform (DSP),
X-Mode Social, Inc.,Unknown,
XAD spoteffects GmbH,Unknown,
xAd, Inc. dba GroundTruth,Retargeting / Optimization,
Xandr,Ad Network;Inc.,Ad Network;adnxs.com;ib.adnxs.com;secure.adnxs.com;Customization;acdn.adnxs.com
Xandr, Inc.,Ad Network,
Xapads,Ad Exchange,
Xaxis,Ad Network,
XChange by SFBX®,Verification / Privacy,
Xelsion,Ad Exchange,
Xfinity,Service Provider,
Xiaomi,Ad Network,
xpln.ai SAS,Unknown,
Xtend Media,Ad Agency,
YAHOO,Ad Network,
Yahoo,Unknown,
Yahoo EMEA Limited,Ad Network,advertising.com;s.yimg.com
Yahoo Inc.,Ad Platform;Ad Network,analytics.yahoo.com;sp.analytics.yahoo.com;yahoo.com
Yahoo! Japan,Ad Platform,
Yandex,Ad Network,yandex.ru
Ybrant Fusion,Ad Server,
Yeahmobi Inc.,Retargeting / Optimization;Ad Network,yeahtargeter.com
YeahTargeter,Retargeting / Optimization;Ad Network,yeahtargeter.com
YellowHammer Media Group,Ad Agency,
YellowPages - Canada,Ad Network,
Yext, Inc.,Data Management Platform (DMP),
Yield Nexus,Ad Server,
Yield One,Ad Network,
Yieldbot Inc.,Publisher Related,
Yieldify,Retargeting / Optimization,
Yieldkit,Unknown,
Yieldlab,Ad Network,
Yieldlab (Virtual Minds GmbH),Sell Side Platform (SSP);Ad Network,ad.yieldlab.net;yieldlab.net
Yieldlab AG,Unknown,
YieldLift LLC,Ad Network,
Yieldlove GmbH,Unknown,
Yieldmo,Ad Network;Inc.,Ad Network;ads.yieldmo.com;sync-criteo.ads.yieldmo.com;yieldmo.com
Yieldmo, Inc.,Ad Network,
Yieldr UK,Unknown,
YOC AG,Ad Platform;Ad Network,t.visx.net
Yormedia Solutions Ltd,Unknown,
YouGov,Ad Platform,
Yougov,Retargeting / Optimization,
Youku,Ad Network,
Your Agency,Ad Agency,
YourCorp,Social / Sharing Tools,
Youreko,Customization,api.youreko.com;static.youreko.com;youreko.com
Youtube,Unknown,
Yoyi,Ad Platform,
YP,Ad Agency,
YRGLM Inc.,Ad Platform,
Ysance,Data Management Platform (DMP),
YUM GmbH,Ad Agency,
Yumens,Ad Agency,
YUSP,Unknown,
Yusp,Unknown,
Zalora,Ad Platform,
Zapr,Ad Platform,
ZBO Media,Demand Side Platform (DSP);Ad Network,dpm.zebestof.com;tag.zebestof.com;zebestof.com
ZEDO Inc.,Ad Server,
Zeeto Media,Ad Network,
ZEFR,Retargeting / Optimization,
Zeit Agency ApS,Unknown,
Zemanta,Unknown,
Zemanta Inc.,Demand Side Platform (DSP);Ad Network,js-tag.zemanta.com
Zendesk,Customization;Attribution / Analytics,theme.zdassets.com;us08.zopim.com;*.zopim.com;widget-mediator.zopim.com
Zendesk, Inc.,Unknown,
Zeotap,Ad Platform,
zeotap GmbH,Retargeting / Optimization;Ad Network,zeotap.com
Zeta Global,Unknown,
Zeta Global Corp.,Ad Platform;Ad Network,emea-samsung.netmng.com;live.rezync.com;netmng.com;rezync.com
Zeus Technology,Ad Network,
Zhiziyun,Data Management Platform (DMP),
Ziff Davis,Unknown,
Ziff Davis LLC,Publisher Related,
ZighZag,Unknown,
Zinrelo,Service Provider,
Zircom,Ad Agency,
ZMS,Ad Agency,
Znanija.com,Social / Sharing Tools,
Zontera,Ad Server,
Zoom Analytics,Attribution / Analytics,
Zoomd Ltd.,Ad Platform,
Zoomer Media,Publisher Related,
ZoomInfo,Retargeting / Optimization,
Zucks,Ad Network,
Zuuvi ApS,Unknown,
